"SKU","UPC","DESCRIPTION","STYLE","COLOR","SIZE","WHOLESALE_PRICE","DISCONTINUED","CLEARANCE","QTY_AVAILABLE","REPLENISH_DATE"
"V4341-M","846073027069","BLACK VINYL LACE UP TEDDY","V4341","BLACK","M","18.5","No","No","0","02/15/24"
"V4341-S","846073027076","BLACK VINYL LACE UP TEDDY","V4341","BLACK","S","18.5","No","No","12",""
"V4344-L","846073027083","VINYL LACE UP CAMI TOP","V4344","BLACK","L","11","No","No","0",""
"V4344-M","846073027090","VINYL LACE UP CAMI TOP","V4344","BLACK","M","11","No","No","5",""
"V4344-S","846073027106","VINYL LACE UP CAMI TOP","V4344","BLACK","S","11","No","No","8",""
"V5114X-40","846073027199","VINYL BRA","V5114X","BLACK","40","9","No","No","0","02/15/24"
"V5114X-42","846073027205","VINYL BRA","V5114X","BLACK","42","9","No","No","10",""
"V5114X-44","846073027212","VINYL BRA","V5114X","BLACK","44","9","No","No","27",""
"V5114-32","846073027151","VINYL BRA","V5114","BLACK","32","7","No","No","17",""
"V5114-34","846073021760","VINYL BRA","V5114","BLACK","34","7","No","No","9",""
"V5114-36","846073027175","VINYL BRA","V5114","BLACK","36","7","No","No","22",""
"V5114-38","846073027182","VINYL BRA","V5114","BLACK","38","7","No","No","28",""
"V5137","840295119298","VINYL LACE UP BRA","V5137","BLACK","O/S","6","No","No","153",""
"V5139-L","840295124568","VINYL TOP WITH NAIL HEADS","V5139","BLACK","L","12.5","No","No","4",""
"V5139-M","840295124551","VINYL TOP WITH NAIL HEADS","V5139","BLACK","M","12.5","No","No","0","02/15/24"
"V5139-S","840295124544","VINYL TOP WITH NAIL HEADS","V5139","BLACK","S","12.5","No","No","10",""
"V5139-XL","840295124575","VINYL TOP WITH NAIL HEADS","V5139","BLACK","XL","12.5","Yes","No","0",""
"V5361","846073063975","VINYL STRING BRA TOP","V5361","BLACK","O/S","4","No","No","37",""
"V5361X","846073067294","VINYL STRING BRA TOP","V5361X","BLACK","Q/S","5","No","No","44",""
"V5578-L","846073063753","VINYL BRA W/ SQUARE NAIL HEADS","V5578","BLACK","L","11","No","No","19",""
"V5578-M","846073063746","VINYL BRA W/ SQUARE NAIL HEADS","V5578","BLACK","M","11","No","No","20",""
"V5578-S","846073063739","VINYL BRA W/ SQUARE NAIL HEADS","V5578","BLACK","S","11","No","No","21",""
"V6108X-1X","846073050265","VINYL MINI SKIRT","V6108X","BLACK","1X","13.5","No","No","18",""
"V6108X-2X","846073050272","VINYL MINI SKIRT","V6108X","BLACK","2X","13.5","No","No","17",""
"V6108X-3X","846073050289","VINYL MINI SKIRT","V6108X","BLACK","3X","13.5","No","No","16",""
"V6108-L","846073050258","VINYL MINI SKIRT","V6108","BLACK","L","11.5","No","No","20",""
"V6108-M","846073050241","VINYL MINI SKIRT","V6108","BLACK","M","11.5","No","No","15",""
"V6108-S","846073050234","VINYL MINI SKIRT","V6108","BLACK","S","11.5","No","No","0",""
"V6144-L","846073085984","BLK.VINYL PLEATED MINI SKIRT","V6144","BLACK","L","8.95","No","No","13",""
"V6144-M","846073085977","BLK.VINYL PLEATED MINI SKIRT","V6144","BLACK","M","8.95","No","No","6",""
"V6144-S","846073085960","BLK.VINYL PLEATED MINI SKIRT","V6144","BLACK","S","8.95","No","No","15",""
"V6144-XL","846073085991","BLK.VINYL PLEATED MINI SKIRT","V6144","BLACK","XL","8.95","No","No","9",""
"V6146-L","840295119328","VINYL LACE UP SKIRT","V6146","BLACK","L","9.5","No","No","6","02/15/24"
"V6146-M","840295119311","VINYL LACE UP SKIRT","V6146","BLACK","M","9.5","No","No","16",""
"V6146-S","840295119304","VINYL LACE UP SKIRT","V6146","BLACK","S","9.5","No","No","20",""
"V6146-XL","840295119335","VINYL LACE UP SKIRT","V6146","BLACK","XL","9.5","No","No","22",""
"V6153-L","840295124605","VINYL SKIRT WITH NAIL HEADS","V6153","BLACK","L","13.5","No","No","14",""
"V6153-M","840295124599","VINYL SKIRT WITH NAIL HEADS","V6153","BLACK","M","13.5","No","No","9",""
"V6153-S","840295124582","VINYL SKIRT WITH NAIL HEADS","V6153","BLACK","S","13.5","No","No","8",""
"V6153-XL","840295124612","VINYL SKIRT WITH NAIL HEADS","V6153","BLACK","XL","13.5","No","No","10",""
"V6155-L","840295129433","VINYL SKIRT W/ CHAINS","V6155","BLACK","L","8.95","No","No","8",""
"V6155-M","840295129426","VINYL SKIRT W/ CHAINS","V6155","BLACK","M","8.95","No","No","10",""
"V6155-S","840295129419","VINYL SKIRT W/ CHAINS","V6155","BLACK","S","8.95","No","No","6",""
"V6155-XL","840295129440","VINYL SKIRT W/ CHAINS","V6155","BLACK","XL","8.95","No","No","0",""
"V6157-L","840295140339","VINYL PLEATED MINI SKIRT","V6157","BLACK","L","9.95","No","No","8","02/15/24"
"V6157-M","840295140322","VINYL PLEATED MINI SKIRT","V6157","BLACK","M","9.95","No","No","4","02/15/24"
"V6157-S","840295140315","VINYL PLEATED MINI SKIRT","V6157","BLACK","S","9.95","No","No","0","12/30/23"
"V6157-XL","840295140346","VINYL PLEATED MINI SKIRT","V6157","BLACK","XL","9.95","No","No","22",""
"V7104-L","846073027861","VINYL LOW RISE SHORTS","V7104","BLACK","L","8","No","No","12",""
"V7104-M","846073027878","VINYL LOW RISE SHORTS","V7104","BLACK","M","8","No","No","21",""
"V7104-S","846073027885","VINYL LOW RISE SHORTS","V7104","BLACK","S","8","No","No","8",""
"V7104-XL","846073027892","VINYL LOW RISE SHORTS","V7104","BLACK","XL","8","No","No","13",""
"V7138X-1X","840295124650","VINYL & MESH ROMPER W/ CHAINS","V7138X","BLACK","1X","15.5","No","No","0","12/30/23"
"V7138X-2X","840295124667","VINYL & MESH ROMPER W/ CHAINS","V7138X","BLACK","2X","15.5","No","No","8",""
"V7138X-3X","840295124674","VINYL & MESH ROMPER W/ CHAINS","V7138X","BLACK","3X","15.5","No","No","11",""
"V7138-L","840295124643","VINYL & MESH ROMPER W/ CHAINS","V7138","BLACK","L","14.5","No","No","13",""
"V7138-M","840295124636","VINYL & MESH ROMPER W/ CHAINS","V7138","BLACK","M","14.5","No","No","14",""
"V7138-S","840295124629","VINYL & MESH ROMPER W/ CHAINS","V7138","BLACK","S","14.5","No","No","7",""
"V7143-L","840295144948","VINYL ZIP FRONT SHORTS","V7143","BLACK","L","7.95","No","No","24",""
"V7143-M","840295144931","VINYL ZIP FRONT SHORTS","V7143","BLACK","M","7.95","No","No","14",""
"V7143-S","840295144924","VINYL ZIP FRONT SHORTS","V7143","BLACK","S","7.95","No","No","23",""
"V7143-XL","840295144955","VINYL ZIP FRONT SHORTS","V7143","BLACK","XL","7.95","No","No","26",""
"V7169-L","846073028196","VINYL LACE UP SHORTS","V7169","BLACK","L","11","No","No","18",""
"V7169-M","846073028202","VINYL LACE UP SHORTS","V7169","BLACK","M","11","No","No","11",""
"V7169-S","846073028219","VINYL LACE UP SHORTS","V7169","BLACK","S","11","No","No","0","02/15/24"
"V7450-L","846073063784","BOOTY SHORTS WITH NAIL HEADS","V7450","BLACK","L","10","No","No","25",""
"V7450-M","846073063777","BOOTY SHORTS WITH NAIL HEADS","V7450","BLACK","M","10","No","No","25",""
"V7450-S","846073063760","BOOTY SHORTS WITH NAIL HEADS","V7450","BLACK","S","10","No","No","16",""
"V8119-L","846073028455","VINYL AND MESH BANDEAU DRESS","V8119","BLACK","L","11","No","No","14",""
"V8119-M","846073028462","VINYL AND MESH BANDEAU DRESS","V8119","BLACK","M","11","No","No","4",""
"V8119-S","846073028479","VINYL AND MESH BANDEAU DRESS","V8119","BLACK","S","11","No","No","6",""
"V8134-LSALE","840295100999","VINYL ONE SHOULDER DRESS","V8134","BLACK","L","3.74","Yes","Yes","0",""
"V8134-MSALE","840295100982","VINYL ONE SHOULDER DRESS","V8134","BLACK","M","3.74","Yes","Yes","0",""
"V8134-SSALE","840295100975","VINYL ONE SHOULDER DRESS","V8134","BLACK","S","3.74","Yes","Yes","0",""
"V8134-XLSALE","840295101002","VINYL ONE SHOULDER DRESS","V8134","BLACK","XL","3.74","Yes","Yes","0",""
"V8153-L","840295107684","OPEN BUST VINYL DRESS","V8153","BLACK","L","18","No","No","0","02/15/24"
"V8153-M","840295107677","OPEN BUST VINYL DRESS","V8153","BLACK","M","18","No","No","0","02/15/24"
"V8153-S","840295107660","OPEN BUST VINYL DRESS","V8153","BLACK","S","18","No","No","7",""
"V8153-XL","840295107691","OPEN BUST VINYL DRESS","V8153","BLACK","XL","18","No","No","9",""
"V8156-L","840295107721","ZIP FRONT CORSET MINI  DRESS","V8156","BLACK","L","18","No","No","22",""
"V8156-M","840295107714","ZIP FRONT CORSET MINI  DRESS","V8156","BLACK","M","18","No","No","14",""
"V8156-S","840295107707","ZIP FRONT CORSET MINI  DRESS","V8156","BLACK","S","18","No","No","13",""
"V8156-XL","840295107738","ZIP FRONT CORSET MINI  DRESS","V8156","BLACK","XL","18","No","No","12",""
"V8164X-1X","840295119519","VINYL & MESH DRESS W/ CHAINS","V8164X","BLACK","1X","16","No","No","19","05/15/22"
"V8164X-2X","840295119526","VINYL & MESH DRESS W/ CHAINS","V8164X","BLACK","2X","16","No","No","7",""
"V8164X-3X","840295119533","VINYL & MESH DRESS W/ CHAINS","V8164X","BLACK","3X","16","No","No","10",""
"V8164-L","840295119502","VINYL & MESH DRESS W/ CHAINS","V8164","BLACK","L","15","No","No","9",""
"V8164-M","840295119496","VINYL & MESH DRESS W/ CHAINS","V8164","BLACK","M","15","No","No","0",""
"V8164-S","840295119489","VINYL & MESH DRESS W/ CHAINS","V8164","BLACK","S","15","No","No","10",""
"V8166-L","840295124704","VINYL AND FISHNET MINI DRESS","V8166","BLACK","L","14.5","No","No","32",""
"V8166-M","840295124698","VINYL AND FISHNET MINI DRESS","V8166","BLACK","M","14.5","No","No","24",""
"V8166-S","840295124681","VINYL AND FISHNET MINI DRESS","V8166","BLACK","S","14.5","No","No","12",""
"V8166-XL","840295124711","VINYL AND FISHNET MINI DRESS","V8166","BLACK","XL","14.5","No","No","6",""
"V8173-L","840295129471","OPEN BUST MINI DRESS W/ CHAINS","V8173","BLACK","L","15.95","No","No","13",""
"V8173-M","840295129464","OPEN BUST MINI DRESS W/ CHAINS","V8173","BLACK","M","15.95","No","No","19",""
"V8173-S","840295129457","OPEN BUST MINI DRESS W/ CHAINS","V8173","BLACK","S","15.95","No","No","0","02/15/24"
"V8173-XL","840295129488","OPEN BUST MINI DRESS W/ CHAINS","V8173","BLACK","XL","15.95","No","No","0","02/15/24"
"V9106","846073063982","LONG VINYL GLOVES W/NAIL HEADS","V9106","BLACK","O/S","9","No","No","31","07/15/20"
"V9207X-1X","846073028752","ZIP UP VINYL PANTS","V9207X","BLACK","1X","26","No","No","14",""
"V9207X-2X","846073028769","ZIP UP VINYL PANTS","V9207X","BLACK","2X","26","No","No","10",""
"V9207X-3X","846073028776","ZIP UP VINYL PANTS","V9207X","BLACK","3X","26","No","No","14",""
"V9207-L","846073028721","ZIP UP VINYL PANTS","V9207","BLACK","L","24","No","No","14",""
"V9207-M","846073028738","ZIP UP VINYL PANTS","V9207","BLACK","M","24","No","No","11",""
"V9207-S","846073028745","ZIP UP VINYL PANTS","V9207","BLACK","S","24","No","No","16",""
"V9209-L","846073028783","MENS VINYL SHORTS W/BREAK AWAY","V9209","BLACK","L","12.25","No","No","23",""
"V9209-M","846073028790","MENS VINYL SHORTS W/BREAK AWAY","V9209","BLACK","M","12.25","No","No","39",""
"V9209-S","846073028806","MENS VINYL SHORTS W/BREAK AWAY","V9209","BLACK","S","12.25","No","No","22",""
"V9209-XL","846073028813","MENS VINYL SHORTS W/BREAK AWAY","V9209","BLACK","XL","12.25","No","No","14",""
"V9210","846073028820","MENS VINYL THONG","V9210","BLACK","O/S","5","No","No","0","12/30/23"
"V9210X","846073028837","MENS VINYL THONG","V9210X","BLACK","XL","5.75","No","No","13",""
"V9211","846073050005","MENS ZIP UP VINYL THONG","V9211","BLACK","O/S","5.5","No","No","0","12/30/23"
"V9211X","846073050012","MENS ZIP UP VINYL THONG","V9211X","BLACK","XL","6","No","No","0","12/30/23"
"V9214","846073028868","VINYL GARTER BELT","V9214","BLACK","O/S","7.25","No","No","15",""
"V9214X","846073028875","VINYL GARTER BELT","V9214X","BLACK","Q/S","8.25","No","No","0",""
"V9215","846073028882","VINYL CHOKER","V9215","BLACK","O/S","3.5","No","No","25",""
"V9221","846073029063","VINYL THONG","V9221","BLACK","O/S","5","No","No","29",""
"V9221X","846073029070","VINYL THONG","V9221X","BLACK","Q/S","6","No","No","10",""
"V9222","846073050210","VINYL ZIP UP FRONT THONG","V9222","BLACK","O/S","5.5","No","No","25",""
"V9222X","846073050227","VINYL ZIP UP FRONT THONG","V9222X","BLACK","Q/S","6.5","No","No","9",""
"V9225","846073029124","VINYL G-STRING W/ CHAIN DETAIL","V9225","BLACK","O/S","4","No","No","0","02/15/24"
"V9225X","846073029131","VINYL G-STRING W/ CHAIN DETAIL","V9225X","BLACK","Q/S","4.5","No","No","14","12/30/23"
"V9227","846073050388","VINYL G-STRING","V9227","BLACK","O/S","3.75","No","No","145",""
"V9227X","846073050395","VINYL G-STRING","V9227X","BLACK","Q/S","4.5","No","No","135",""
"V9228","846073029148","VINYL HAT","V9228","BLACK","O/S","6.25","No","No","0",""
"V9245","846073029247","VINYL LONG GLOVES","V9245","BLACK","O/S","6.5","No","No","14","12/30/23"
"V9423","846073086011","VINYL CHOKER W/ O RING","V9423","BLACK","O/S","6.5","No","No","33",""
"V9424","846073086004","VINYL POSTURE COLLAR W/ D RING","V9424","BLACK","O/S","7","No","No","28",""
"V9431","846073086028","FINGERLESS VINYL GLOVES","V9431","BLACK","O/S","8","No","No","22","06/30/23"
"V9755","840295107646","VINYL GLOVES WITH LACES","V9755","BLACK","O/S","6.5","No","No","60",""
"V9757","840295112879","GARTER BELT W/ATTACHED BOWS","V9757","BLACK","O/S","7.5","No","No","5",""
"V9757X","840295112886","GARTERBELT W/ATTACHED BOWS","V9757X","BLACK","Q/S","8.5","No","No","9",""
"V9760","840295107653","FINGERLESS GLOVES WITH STUDS","V9760","BLACK","O/S","8","No","No","0","01/15/23"
"V9792","840295119557","VINYL CROTCHLESS BOOTY SHORT","V9792","BLACK","O/S","7.5","No","No","9",""
"V9792X","840295119564","VINYL CROTCHLESS BOOTY SHORT","V9792X","BLACK","Q/S","8.5","No","No","7",""
"V9793","840295119571","VINYL G-STRING WITH CHAINS","V9793","BLACK","O/S","6","No","No","7",""
"V9795","840295119595","STUDDED VINYL GARTER BELT","V9795","BLACK","O/S","8.5","No","No","17",""
"V9795X","840265119601","STUDDED VINYL GARTER BELT","V9795X","BLACK","Q/S","9","No","No","0",""
"V9796","840295119618","VINYL BLINDFOLD","V9796","BLACK","O/S","4","No","No","0","02/15/24"
"V9797","840295119625","VINYL PASTIES","V9797","BLACK","O/S","3.5","No","No","4","02/15/24"
"V9798","840295119632","COLLAR","V9798","BLACK","O/S","6.5","No","No","6",""
"V9799","840295119649","VINYL WRIST RESTRAINTS","V9799","BLACK","O/S","8","No","No","32",""
"V9805","840295124797","VINYL PASTIES","V9805","BLACK","O/S","3.5","No","No","10",""
"V9809","840295124506","VINYL CHOKER WITH 3 CHAINS","V9809","BLACK","O/S","5.5","No","No","29",""
"V9810","840295124780","VINYL CHOKER WITH FRINGE","V9810","BLACK","O/S","5.5","No","No","13",""
"V9813","840295124520","VINYL CHOKER WITH O RING","V9813","BLACK","O/S","3.5","No","No","0","12/30/23"
"V9816","840295124810","VINYL MICRO MINI G-STRING","V9816","k","O/S","3.5","No","No","17",""
"V9820","840295124803","VINYL & FISHNET G-STRING","V9820","BLACK","O/S","4.5","No","No","41",""
"V9821","840295124537","VINYL CROTCHLESS G-STRING","V9821","BLACK","O/S","4.5","No","No","22",""
"V9824","840295129495","VINYL DOMINATRIX HAT","V9824","BLACK","O/S","15.95","No","No","0","10/26/23"
"V9847","840295140353","VINYL PASTIES W/ NAIL HEADS","V9847","BLACK","O/S","2.95","No","No","98",""
"V9855","840295148298","VINYL PURSE WITH CHAIN","V9855","BLACK","O/S","5.95","No","No","28",""
"1036SALE","840295121642","JUNIOR SIZE COWGIRL HAT","1036SALE","BLACK","O/S","0.5","Yes","Yes","69",""
"11005X-1X","840295128399","EYELASH LACE CHEMISE","11005X","BLUSH","1X","14.5","No","No","117","07/01/22"
"11005X-2X","840295128405","EYELASH LACE CHEMISE","11005X","BLUSH","2X","14.5","No","No","166",""
"11005X-3X","840295128412","EYELASH LACE CHEMISE","11005X","BLUSH","3X","14.5","No","No","201",""
"11005-L","840295128382","EYELASH LACE CHEMISE","11005","BLUSH","L","12.95","No","No","258",""
"11005-M","840295128375","EYELASH LACE CHEMISE","11005","BLUSH","M","12.95","No","No","248",""
"11005-S","840295128368","EYELASH LACE CHEMISE","11005","BLUSH","S","12.95","No","No","197","07/01/22"
"11009-L","840295130422","LACE STRAPPY CHEMISE","11009","BLACK","L","12.95","No","No","248",""
"11009-M","840295130415","LACE STRAPPY CHEMISE","11009","BLACK","M","12.95","No","No","239",""
"11009-S","840295130408","LACE STRAPPY CHEMISE","11009","BLACK","S","12.95","No","No","261",""
"11009-XL","840295130439","LACE STRAPPY CHEMISE","11009","BLACK","XL","12.95","No","No","157",""
"11022BU-L","840295141206","BURGUNDY CHARMEUSE ROBE","11022","BURGUNDY","L","12.95","No","No","225",""
"11022BU-M","840295141190","BURGUNDY CHARMEUSE ROBE","11022","BURGUNDY","M","12.95","No","No","216",""
"11022BU-S","840295141183","BURGUNDY CHARMEUSE ROBE","11022","BURGUNDY","S","12.95","No","No","179",""
"11022F-L","840295135236","FUCHSIA CHARMEUSE ROBE","11022","FUCHSIA","L","12.95","No","No","55",""
"11022F-M","840295135229","FUCHSIA CHARMEUSE ROBE","11022","FUCHSIA","M","12.95","No","No","48",""
"11022F-S","840295135212","FUCHSIA CHARMEUSE ROBE","11022","FUCHSIA","S","12.95","No","No","61",""
"11022PK-L","840295137254","BABY PINK CHARMEUSE ROBE","11022","BABY PINK","L","12.95","No","No","206",""
"11022PK-M","840295137247","BABY PINK CHARMEUSE ROBE","11022","BABY PINK","M","12.95","No","No","133",""
"11022PK-S","840295137230","BABY PINK CHARMEUSE ROBE","11022","BABY PINK","S","12.95","No","No","113",""
"11022PU-L","840295135168","PURPLE CHARMEUSE ROBE","11022","PURPLE","L","12.95","No","No","94",""
"11022PU-M","840295135151","PURPLE CHARMEUSE ROBE","11022","PURPLE","M","12.95","No","No","91",""
"11022PU-S","840295135144","PURPLE CHARMEUSE ROBE","11022","PURPLE","S","12.95","No","No","113",""
"11022W-L","840295137322","WHITE CHARMEUSE ROBE","11022","WHITE","L","12.95","No","No","244",""
"11022W-M","840295137315","WHITE CHARMEUSE ROBE","11022","WHITE","M","12.95","No","No","228",""
"11022W-S","840295137308","WHITE CHARMEUSE ROBE","11022","WHITE","S","12.95","No","No","238",""
"11022XBU-1X","840295141213","BURGUNDY CHARMEUSE ROBE","11022X","BURGUNDY","1X","14.95","No","No","111",""
"11022XBU-2X","840295141220","BURGUNDY CHARMEUSE ROBE","11022X","BURGUNDY","2X","14.95","No","No","126",""
"11022XBU-3X","840295141237","BURGUNDY CHARMEUSE ROBE","11022X","BURGUNDY","3X","14.95","No","No","158",""
"11022XBU-4X","840295141244","BURGUNDY CHARMEUSE ROBE","11022X","BURGUNDY","4X","14.95","No","No","154",""
"11022XF-1X","840295135243","FUCHSIA CHARMEUSE ROBE","11022X","FUCHSIA","1X","14.95","No","No","68",""
"11022XF-2X","840295135250","FUCHSIA CHARMEUSE ROBE","11022X","FUCHSIA","2X","14.95","No","No","101",""
"11022XF-3X","840295135267","FUCHSIA CHARMEUSE ROBE","11022X","FUCHSIA","3X","14.95","No","No","173",""
"11022XF-4X","840295135274","FUCHSIA CHARMEUSE ROBE","11022X","FUCHSIA","4X","14.95","No","No","103",""
"11022XPK-1X","840295137261","BABY PINK CHARMEUSE ROBE","11022X","BABY PINK","1X","14.95","No","No","238",""
"11022XPK-2X","840295137278","BABY PINK CHARMEUSE ROBE","11022X","BABY PINK","2X","14.95","No","No","179",""
"11022XPK-3X","840295137285","BABY PINK CHARMEUSE ROBE","11022X","BABY PINK","3X","14.95","No","No","201",""
"11022XPK-4X","840295137292","BABY PINK CHARMEUSE ROBE","11022X","BABY PINK","4X","14.95","No","No","187",""
"11022XPU-1X","840295135175","PURPLE CHARMEUSE ROBE","11022X","PURPLE","1X","14.95","No","No","141",""
"11022XPU-2X","840295135182","PURPLE CHARMEUSE ROBE","11022X","PURPLE","2X","14.95","No","No","155",""
"11022XPU-3X","840295135199","PURPLE CHARMEUSE ROBE","11022X","PURPLE","3X","14.95","No","No","155",""
"11022XPU-4X","840295135205","PURPLE CHARMEUSE ROBE","11022X","PURPLE","4X","14.95","No","No","118",""
"11022XW-1X","840295137339","WHITE CHARMEUSE ROBE","11022X","WHITE","1X","14.95","No","No","267",""
"11022XW-2X","840295137346","WHITE CHARMEUSE ROBE","11022X","WHITE","2X","14.95","No","No","218",""
"11022XW-3X","840295137353","WHITE CHARMEUSE ROBE","11022X","WHITE","3X","14.95","No","No","226",""
"11022XW-4X","840295137360","WHITE CHARMEUSE ROBE","11022X","WHITE","4X","14.95","No","No","186",""
"11022X-1X","840295133607","BLACK CHARMEUSE ROBE","11022X","BLACK","1X","14.95","No","No","140","01/13/24"
"11022X-2X","840295133614","BLACK CHARMEUSE ROBE","11022X","BLACK","2X","14.95","No","No","103","01/13/24"
"11022X-3X","840295133621","BLACK CHARMEUSE ROBE","11022X","BLACK","3X","14.95","No","No","147",""
"11022X-4X","840295133638","BLACK CHARMEUSE ROBE","11022X","BLACK","4X","14.95","No","No","143",""
"11022-L","840295133591","BLACK CHARMEUSE ROBE","11022","BLACK","L","12.95","No","No","64","01/13/24"
